,Date,Close,Volume
98,5/12/2014,21.610001,189700
99,5/13/2014,21.66,136200
100,5/14/2014,21.43,135000
101,5/15/2014,21.459999,195300
102,5/16/2014,21.27,262400
103,5/19/2014,21.959999,156400
104,5/20/2014,21.959999,160800
105,5/21/2014,22.08,151500
106,5/22/2014,22.389999,113800
107,5/23/2014,22.57,93200
108,5/27/2014,23.200001,174300
109,5/28/2014,23.0,192100
110,5/29/2014,22.639999,307700
111,5/30/2014,22.67,241500
112,6/2/2014,22.610001,259400
113,6/3/2014,22.559998999999998,879100
114,6/4/2014,22.549999,183700
115,6/5/2014,22.950001,134700
116,6/6/2014,24.0,415100
117,6/9/2014,24.18,113500
118,6/10/2014,24.190001000000002,103800
119,6/11/2014,24.120001000000002,103000
120,6/12/2014,24.049999,119300
121,6/13/2014,24.219998999999998,194900
122,6/16/2014,24.280001000000002,212100
123,6/17/2014,23.91,285900
124,6/18/2014,24.4,121800
125,6/19/2014,24.65,143000
126,6/20/2014,24.610001,193000
127,6/23/2014,24.17,186500
128,6/24/2014,24.24,86000
129,6/25/2014,24.440001000000002,91900
130,6/26/2014,24.540001,42300
131,6/27/2014,24.610001,358400
132,6/30/2014,24.870001000000002,123100
133,7/1/2014,24.469998999999998,248600
134,7/2/2014,24.75,75300
135,7/3/2014,24.629998999999998,54400
136,7/7/2014,24.07,147200
137,7/8/2014,23.59,123300
138,7/9/2014,23.65,104600
139,7/10/2014,23.34,173200
140,7/11/2014,23.280001000000002,89600
141,7/14/2014,23.059998999999998,101200
142,7/15/2014,22.370001000000002,129700
143,7/16/2014,22.290001,326300
144,7/17/2014,22.459999,231700
145,7/18/2014,22.530001000000002,279000
146,7/21/2014,22.65,150800
147,7/22/2014,22.84,131300
148,7/23/2014,22.6,42600
149,7/24/2014,22.6,79900
150,7/25/2014,23.01,174700
151,7/28/2014,23.08,108800
152,7/29/2014,22.58,96300
153,7/30/2014,22.51,153600
154,7/31/2014,22.639999,308900
155,8/1/2014,23.0,185700
156,8/4/2014,23.360001,214000
157,8/5/2014,23.16,159400
158,8/6/2014,23.639999,159100
159,8/7/2014,23.549999,94500
160,8/8/2014,23.360001,73600
161,8/11/2014,23.440001000000002,100000
162,8/12/2014,23.24,58300
163,8/13/2014,23.09,83200
164,8/14/2014,22.74,89000
165,8/15/2014,23.1,118800
166,8/18/2014,23.43,143900
167,8/19/2014,23.559998999999998,121100
168,8/20/2014,23.57,61500
169,8/21/2014,23.35,118900
170,8/22/2014,23.49,80500
171,8/25/2014,23.57,34300
172,8/26/2014,23.610001,85900
173,8/27/2014,23.67,94100
174,8/28/2014,23.639999,69700
175,8/29/2014,23.67,59000
176,9/2/2014,23.940001000000002,151600
177,9/3/2014,24.01,177000
178,9/4/2014,24.219998999999998,114600
179,9/5/2014,24.450001,137500
180,9/8/2014,24.799999,295100
181,9/9/2014,24.59,256100
182,9/10/2014,24.530001000000002,181900
183,9/11/2014,24.610001,66000
184,9/12/2014,24.610001,402000
185,9/15/2014,24.6,191000
186,9/16/2014,24.700001,95300
187,9/17/2014,24.790001,83600
188,9/18/2014,24.690001000000002,103100
189,9/19/2014,24.6,201300
190,9/22/2014,24.59,207000
191,9/23/2014,23.77,161900
192,9/24/2014,23.6,112500
193,9/25/2014,23.25,72400
194,9/26/2014,23.49,55800
195,9/29/2014,23.43,117600
196,9/30/2014,22.99,199300
197,10/1/2014,22.91,273300
198,10/2/2014,23.200001,243100
199,10/3/2014,23.41,57700
200,10/6/2014,23.219998999999998,57700
201,10/7/2014,22.469998999999998,113300
202,10/8/2014,22.620001000000002,100200
203,10/9/2014,22.299999,89100
204,10/10/2014,21.76,132600
205,10/13/2014,21.370001000000002,193500
206,10/14/2014,21.67,254600
207,10/15/2014,22.040001,168300
208,10/16/2014,22.790001,325300
209,10/17/2014,22.200001,297900
210,10/20/2014,22.26,192800
211,10/21/2014,23.35,144900
212,10/22/2014,22.440001000000002,145000
213,10/23/2014,23.02,127800
214,10/24/2014,23.42,83100
215,10/27/2014,23.59,98400
216,10/28/2014,24.4,293700
217,10/29/2014,25.16,680600
218,10/30/2014,25.42,150300
219,10/31/2014,25.4,148100
220,11/3/2014,24.950001,223200
221,11/4/2014,24.52,297100
222,11/5/2014,24.42,184500
223,11/6/2014,25.09,284000
224,11/7/2014,25.719998999999998,170300
225,11/10/2014,25.6,101000
226,11/11/2014,25.85,106200
227,11/12/2014,25.82,122200
228,11/13/2014,25.629998999999998,83500
229,11/14/2014,25.52,166100
230,11/17/2014,25.379998999999998,166000
231,11/18/2014,25.709999,214000
232,11/19/2014,25.66,100000
233,11/20/2014,25.639999,136400
234,11/21/2014,25.030001000000002,349200
235,11/24/2014,25.950001,347400
236,11/25/2014,26.34,560500
237,11/26/2014,26.42,77200
238,11/28/2014,26.219998999999998,58600
239,12/1/2014,26.43,381900
240,12/2/2014,26.09,166300
241,12/3/2014,25.450001,183700
242,12/4/2014,25.709999,198800
243,12/5/2014,25.25,296200
244,12/8/2014,25.24,214300
245,12/9/2014,25.030001000000002,124300
246,12/10/2014,24.709999,121100
247,12/11/2014,24.860001,150200
248,12/12/2014,24.91,150700
249,12/15/2014,24.93,155100
250,12/16/2014,24.200001,205800
251,12/17/2014,25.4,481100
252,12/18/2014,25.91,315200
253,12/19/2014,26.17,524400
254,12/22/2014,26.48,247200
255,12/23/2014,26.82,306200
256,12/24/2014,26.620001000000002,178600
257,12/26/2014,26.389999,99400
258,12/29/2014,26.34,237300
259,12/30/2014,26.1,229300
260,12/31/2014,26.18,380800
261,1/2/2015,25.629998999999998,420900
262,1/5/2015,24.969998999999998,246500
263,1/6/2015,25.17,271500
264,1/7/2015,25.58,175400
265,1/8/2015,25.83,192800
266,1/9/2015,26.870001000000002,306000
267,1/12/2015,27.49,398800
268,1/13/2015,27.360001,382400
269,1/14/2015,27.440001000000002,237100
270,1/15/2015,27.290001,187000
271,1/16/2015,27.059998999999998,132500
272,1/20/2015,26.99,294300
273,1/21/2015,27.139999,284500
274,1/22/2015,27.77,536900
275,1/23/2015,28.299999,258500
276,1/26/2015,28.469998999999998,147700
277,1/27/2015,28.48,210700
278,1/28/2015,27.59,148000
279,1/29/2015,28.25,155100
280,1/30/2015,28.120001000000002,126100
281,2/2/2015,28.280001000000002,328600
282,2/3/2015,29.01,768900
283,2/4/2015,29.309998999999998,642300
284,2/5/2015,29.43,136700
285,2/6/2015,29.42,106200
286,2/9/2015,29.98,434600
287,2/10/2015,30.18,206800
288,2/11/2015,30.290001,94900
289,2/12/2015,30.389999,208300
290,2/13/2015,30.620001000000002,421300
291,2/17/2015,30.9,861100
292,2/18/2015,31.52,1740300
293,2/19/2015,32.48,594900
294,2/20/2015,32.610001000000004,314700
295,2/23/2015,32.689999,220000
296,2/24/2015,32.939999,164900
297,2/25/2015,32.98,277400
298,2/26/2015,33.630001,293700
299,2/27/2015,34.380001,512400
300,3/2/2015,35.240002000000004,417700
301,3/3/2015,34.860001000000004,599200
302,3/4/2015,35.049999,288800
303,3/5/2015,34.869999,348000
304,3/6/2015,33.959998999999996,281800
305,3/9/2015,34.880001,183200
306,3/10/2015,33.799999,277700
307,3/11/2015,34.5,244600
308,3/12/2015,34.32,350500
309,3/13/2015,34.900002,336200
310,3/16/2015,35.16,203800
311,3/17/2015,35.139998999999996,147600
312,3/18/2015,35.32,114000
313,3/19/2015,35.450001,226400
314,3/20/2015,35.68,287400
315,3/23/2015,35.860001000000004,126700
316,3/24/2015,34.950001,178200
317,3/25/2015,34.509997999999996,176800
318,3/26/2015,34.630001,94200
319,3/27/2015,34.950001,125700
320,3/30/2015,35.52,237300
321,3/31/2015,35.490002000000004,202800
322,4/1/2015,34.759997999999996,326800
323,4/2/2015,35.18,119300
324,4/6/2015,35.380001,156000
325,4/7/2015,34.709998999999996,170700
326,4/8/2015,35.200001,226200
327,4/9/2015,34.25,240100
328,4/10/2015,34.099998,117100
329,4/13/2015,33.439999,446600
330,4/14/2015,33.689999,236300
331,4/15/2015,33.91,78000
332,4/16/2015,33.360001000000004,90200
333,4/17/2015,32.799999,354300
334,4/20/2015,33.689999,163500
335,4/21/2015,33.369999,103400
336,4/22/2015,32.900002,95000
337,4/23/2015,32.970001,178300
338,4/24/2015,32.869999,138900
339,4/27/2015,32.040001000000004,382300
340,4/28/2015,32.380001,434200
341,4/29/2015,32.5,243500
342,4/30/2015,30.059998999999998,1006100
343,5/1/2015,30.75,426500
344,5/4/2015,30.49,409100
345,5/5/2015,29.969998999999998,296700
346,5/6/2015,29.540001,197100
347,5/7/2015,29.83,291600
348,5/8/2015,29.66,154200
349,5/11/2015,29.969998999999998,175800
350,5/12/2015,29.01,246200
351,5/13/2015,29.389999,173400
352,5/14/2015,29.459999,392200
353,5/15/2015,29.110001,201400
354,5/18/2015,29.9,226400
355,5/19/2015,29.4,174900
356,5/20/2015,29.459999,122000
357,5/21/2015,29.370001000000002,142800
358,5/22/2015,29.6,169900
359,5/26/2015,29.52,170200
360,5/27/2015,29.26,207700
361,5/28/2015,29.25,136000
362,5/29/2015,28.91,262900
363,6/1/2015,28.0,742400
364,6/2/2015,27.870001000000002,499600
365,6/3/2015,28.440001000000002,249300
366,6/4/2015,28.24,156400
367,6/5/2015,28.83,237800
368,6/8/2015,28.389999,199800
369,6/9/2015,28.51,248000
370,6/10/2015,28.219998999999998,232600
371,6/11/2015,28.57,158300
372,6/12/2015,28.469998999999998,160800
373,6/15/2015,28.870001000000002,445900
374,6/16/2015,28.469998999999998,230200
375,6/17/2015,28.01,210500
376,6/18/2015,29.58,673600
377,6/19/2015,30.1,282100
378,6/22/2015,30.549999,224200
379,6/23/2015,30.42,157700
380,6/24/2015,30.129998999999998,120800
381,6/25/2015,30.280001000000002,190000
382,6/26/2015,31.639999,594300
383,6/29/2015,30.440001000000002,365800
384,6/30/2015,30.68,295400
385,7/1/2015,30.379998999999998,280800
386,7/2/2015,30.780001000000002,173500
387,7/6/2015,30.610001,142200
388,7/7/2015,30.85,206000
389,7/8/2015,30.469998999999998,130900
390,7/9/2015,30.629998999999998,126700
391,7/10/2015,31.35,234400
392,7/13/2015,31.84,185800
393,7/14/2015,32.639998999999996,306300
394,7/15/2015,32.5,219300
395,7/16/2015,32.610001000000004,169300
396,7/17/2015,32.82,144200
397,7/20/2015,32.900002,203400
398,7/21/2015,31.889999,299700
399,7/22/2015,32.330002,251000
400,7/23/2015,32.209998999999996,259500
401,7/24/2015,31.049999,268700
402,7/27/2015,30.75,146200
403,7/28/2015,29.93,1044200
404,7/29/2015,30.43,377200
405,7/30/2015,31.690001000000002,576900
406,7/31/2015,32.25,304200
407,8/3/2015,32.169998,189200
408,8/4/2015,31.59,142300
409,8/5/2015,30.559998999999998,264700
410,8/6/2015,29.469998999999998,499000
411,8/7/2015,29.59,357400
412,8/10/2015,29.700001,294500
413,8/11/2015,28.280001000000002,357500
414,8/12/2015,28.360001,405000
415,8/13/2015,29.07,446600
416,8/14/2015,29.459999,204000
417,8/17/2015,30.76,388800
418,8/18/2015,30.59,256100
419,8/19/2015,31.0,325600
420,8/20/2015,29.799999,750800
421,8/21/2015,29.27,570900
422,8/24/2015,28.0,652000
423,8/25/2015,28.459999,413000
424,8/26/2015,28.77,202300
425,8/27/2015,28.860001,162600
426,8/28/2015,29.01,141200
427,8/31/2015,28.98,173700
428,9/1/2015,27.709999,242900
429,9/2/2015,27.9,223900
430,9/3/2015,27.43,297200
431,9/4/2015,27.709999,168000
432,9/8/2015,27.91,145500
433,9/9/2015,27.16,161300
434,9/10/2015,27.129998999999998,180200
435,9/11/2015,26.93,162900
436,9/14/2015,26.940001000000002,97000
437,9/15/2015,27.120001000000002,100900
438,9/16/2015,27.18,84600
439,9/17/2015,27.610001,88400
440,9/18/2015,27.99,307700
441,9/21/2015,27.190001000000002,203900
442,9/22/2015,25.870001000000002,129500
443,9/23/2015,25.190001000000002,185700
444,9/24/2015,25.620001000000002,290800
445,9/25/2015,25.49,217600
446,9/28/2015,24.459999,199100
447,9/29/2015,24.27,174900
448,9/30/2015,25.190001000000002,182100
449,10/1/2015,24.889999,158200
450,10/2/2015,25.209999,228600
451,10/5/2015,25.700001,151600
452,10/6/2015,26.18,215700
453,10/7/2015,26.75,133300
454,10/8/2015,27.33,337400
455,10/9/2015,27.209999,294800
456,10/12/2015,27.34,182400
457,10/13/2015,27.17,165000
458,10/14/2015,26.98,167700
459,10/15/2015,27.16,450200
460,10/16/2015,26.82,107900
461,10/19/2015,27.200001,155000
462,10/20/2015,26.440001000000002,225500
463,10/21/2015,25.49,192100
464,10/22/2015,26.0,148200
465,10/23/2015,26.68,137100
466,10/26/2015,26.59,109300
467,10/27/2015,26.209999,241100
468,10/28/2015,27.389999,267100
469,10/29/2015,27.32,136400
470,10/30/2015,27.370001000000002,223200
471,11/2/2015,27.5,403700
472,11/3/2015,26.52,718800
473,11/4/2015,25.84,474900
474,11/5/2015,26.379998999999998,346700
475,11/6/2015,27.08,319300
476,11/9/2015,26.76,256000
477,11/10/2015,27.299999,204900
478,11/11/2015,27.08,121500
479,11/12/2015,26.66,117900
480,11/13/2015,26.26,113000
481,11/16/2015,26.139999,123200
482,11/17/2015,25.9,169700
483,11/18/2015,26.15,307600
484,11/19/2015,25.66,145000
485,11/20/2015,25.549999,105700
486,11/23/2015,25.120001000000002,248000
487,11/24/2015,24.879998999999998,189100
488,11/25/2015,25.26,213700
489,11/27/2015,25.049999,65200
490,11/30/2015,25.41,292700
491,12/1/2015,25.440001000000002,128500
492,12/2/2015,24.85,167800
493,12/3/2015,24.6,185200
494,12/4/2015,23.74,188300
495,12/7/2015,23.389999,414500
496,12/8/2015,23.57,211500
497,12/9/2015,23.09,204900
498,12/10/2015,23.58,157800
499,12/11/2015,23.08,374600
500,12/14/2015,22.91,173000
501,12/15/2015,24.129998999999998,242600
502,12/16/2015,25.4,372000
503,12/17/2015,25.139999,481600
504,12/18/2015,24.780001000000002,476200
505,12/21/2015,24.139999,211700
506,12/22/2015,24.57,223100
507,12/23/2015,23.48,335500
508,12/24/2015,23.25,228100
509,12/28/2015,23.030001000000002,420800
510,12/29/2015,23.440001000000002,290100
511,12/30/2015,23.66,247200
512,12/31/2015,24.0,228500
513,1/4/2016,23.17,457900
514,1/5/2016,23.440001000000002,550500
515,1/6/2016,23.200001,313000
516,1/7/2016,22.620001000000002,496900
517,1/8/2016,22.379998999999998,293700
518,1/11/2016,22.290001,527100
519,1/12/2016,22.360001,378000
520,1/13/2016,21.82,277300
521,1/14/2016,21.57,255400
522,1/15/2016,20.950001,500400
523,1/19/2016,20.91,213300
524,1/20/2016,20.26,205500
525,1/21/2016,20.139999,154700
526,1/22/2016,20.200001,203300
527,1/25/2016,20.09,128800
528,1/26/2016,21.84,210000
529,1/27/2016,20.92,351800
530,1/28/2016,20.74,131300
531,1/29/2016,21.799999,223600
532,2/1/2016,21.32,153200
533,2/2/2016,20.85,224700
534,2/3/2016,21.030001000000002,147200
535,2/4/2016,21.610001,253500
536,2/5/2016,20.27,412100
537,2/8/2016,20.25,333100
538,2/9/2016,20.059998999999998,170200
539,2/10/2016,20.09,166100
540,2/11/2016,20.76,153200
541,2/12/2016,20.459999,434600
542,2/16/2016,22.43,331500
543,2/17/2016,21.719998999999998,273100
544,2/18/2016,21.690001000000002,187200
545,2/19/2016,21.870001000000002,127400
546,2/22/2016,22.280001000000002,162100
547,2/23/2016,22.040001,222600
548,2/24/2016,22.549999,137600
549,2/25/2016,22.469998999999998,191500
550,2/26/2016,23.299999,275600
551,2/29/2016,24.030001000000002,701500
552,3/1/2016,24.879998999999998,383900
553,3/2/2016,25.35,177300
554,3/3/2016,25.700001,264500
555,3/4/2016,27.02,1264100
556,3/7/2016,28.68,433500
557,3/8/2016,28.389999,486000
558,3/9/2016,28.440001000000002,308400
559,3/10/2016,28.950001,242000
560,3/11/2016,29.540001,299300
561,3/14/2016,29.389999,187300
562,3/15/2016,28.879998999999998,259200
563,3/16/2016,29.0,383700
564,3/17/2016,28.98,377700
565,3/18/2016,29.41,659600
566,3/21/2016,28.85,207700
567,3/22/2016,28.35,346600
568,3/23/2016,27.969998999999998,229100
569,3/24/2016,28.059998999999998,200200
570,3/28/2016,28.73,224700
571,3/29/2016,28.950001,215900
572,3/30/2016,28.360001,258700
573,3/31/2016,27.99,209800
574,4/1/2016,28.639999,273500
575,4/4/2016,27.83,219400
576,4/5/2016,27.52,123200
577,4/6/2016,28.120001000000002,154100
578,4/7/2016,27.299999,171800
579,4/8/2016,27.360001,101000
580,4/11/2016,26.950001,192800
581,4/12/2016,27.389999,157100
582,4/13/2016,28.16,188700
583,4/14/2016,27.860001,194700
584,4/15/2016,27.57,88500
585,4/18/2016,28.219998999999998,144500
586,4/19/2016,27.75,118100
587,4/20/2016,27.77,142700
588,4/21/2016,27.459999,172700
589,4/22/2016,27.459999,202700
590,4/25/2016,26.99,388300
591,4/26/2016,27.42,268700
592,4/27/2016,28.01,214400
593,4/28/2016,28.23,407600
594,4/29/2016,28.18,628900
595,5/2/2016,28.889999,323900
596,5/3/2016,28.530001000000002,275000
597,5/4/2016,28.76,248100
598,5/5/2016,28.870001000000002,175100
599,5/6/2016,29.15,159900
600,5/9/2016,29.15,232200
601,5/10/2016,29.93,189500
602,5/11/2016,29.65,235600
603,5/12/2016,29.23,106300
604,5/13/2016,29.309998999999998,150200
605,5/16/2016,29.33,155400
606,5/17/2016,29.309998999999998,228600
607,5/18/2016,28.9,160100
608,5/19/2016,28.030001000000002,191300
609,5/20/2016,28.23,285200
610,5/23/2016,28.15,138000
611,5/24/2016,28.66,173800
612,5/25/2016,28.48,198900
613,5/26/2016,28.530001000000002,137100
614,5/27/2016,29.120001000000002,143100
615,5/31/2016,28.74,146800
616,6/1/2016,28.93,243600
617,6/2/2016,28.99,230500
618,6/3/2016,28.58,138500
619,6/6/2016,28.190001000000002,158200
620,6/7/2016,27.91,182000
621,6/8/2016,27.9,152100
622,6/9/2016,27.82,100600
623,6/10/2016,26.940001000000002,200400
624,6/13/2016,26.530001000000002,182100
625,6/14/2016,26.58,222800
626,6/15/2016,26.860001,124900
627,6/16/2016,27.23,186800
628,6/17/2016,27.049999,215800
629,6/20/2016,27.4,109100
630,6/21/2016,27.1,84700
631,6/22/2016,26.93,87000
632,6/23/2016,27.24,93800
633,6/24/2016,26.940001000000002,306200
634,6/27/2016,26.02,246500
635,6/28/2016,26.51,283500
636,6/29/2016,27.42,152200
637,6/30/2016,27.610001,196500
638,7/1/2016,28.190001000000002,212100
639,7/5/2016,27.41,108100
640,7/6/2016,27.110001,75000
641,7/7/2016,27.59,76100
642,7/8/2016,27.59,143300
643,7/11/2016,27.77,214000
644,7/12/2016,29.799999,397600
645,7/13/2016,30.629998999999998,386700
646,7/14/2016,30.6,325300
647,7/15/2016,30.629998999999998,198000
648,7/18/2016,30.559998999999998,215000
649,7/19/2016,30.49,240200
650,7/20/2016,30.059998999999998,159400
651,7/21/2016,30.08,176100
652,7/22/2016,30.6,273600
653,7/25/2016,29.92,922900
654,7/26/2016,29.940001000000002,322200
655,7/27/2016,29.26,397000
656,7/28/2016,29.530001000000002,339300
657,7/29/2016,29.42,396300
658,8/1/2016,28.459999,733000
659,8/2/2016,27.83,314300
660,8/3/2016,28.23,386100
661,8/4/2016,28.66,696900
662,8/5/2016,29.030001000000002,482000
663,8/8/2016,28.92,359700
664,8/9/2016,28.870001000000002,371500
665,8/10/2016,29.4,490500
666,8/11/2016,29.65,276200
667,8/12/2016,29.799999,265400
668,8/15/2016,29.709999,531100
669,8/16/2016,29.75,241300
670,8/17/2016,29.66,150400
671,8/18/2016,30.09,258000
672,8/19/2016,29.91,166800
673,8/22/2016,29.66,260800
674,8/23/2016,29.75,193400
675,8/24/2016,30.1,285300
676,8/25/2016,30.16,148400
677,8/26/2016,29.629998999999998,100400
678,8/29/2016,29.790001,147500
679,8/30/2016,29.82,109200
680,8/31/2016,30.41,284700
681,9/1/2016,30.51,229600
682,9/2/2016,30.5,117300
683,9/6/2016,30.530001000000002,219200
684,9/7/2016,30.99,252800
685,9/8/2016,30.83,180600
686,9/9/2016,30.299999,240700
687,9/12/2016,31.0,235000
688,9/13/2016,30.950001,230300
689,9/14/2016,31.0,230000
690,9/15/2016,31.610001,146100
691,9/16/2016,31.91,391300
692,9/19/2016,31.84,278000
693,9/20/2016,31.77,238500
694,9/21/2016,31.5,217800
695,9/22/2016,31.66,158900
696,9/23/2016,31.33,186400
697,9/26/2016,30.629998999999998,233800
698,9/27/2016,31.32,365400
699,9/28/2016,31.309998999999998,153400
700,9/29/2016,30.799999,144900
701,9/30/2016,31.09,181400
702,10/3/2016,32.220001,255600
703,10/4/2016,31.629998999999998,330100
704,10/5/2016,31.940001000000002,180500
705,10/6/2016,32.459998999999996,214000
706,10/7/2016,32.240002000000004,219900
707,10/10/2016,32.299999,206600
708,10/11/2016,31.5,205200
709,10/12/2016,31.9,192700
710,10/13/2016,31.35,197000
711,10/14/2016,31.75,171100
712,10/17/2016,31.549999,114700
713,10/18/2016,31.6,93800
714,10/19/2016,31.549999,146300
715,10/20/2016,31.6,184400
716,10/21/2016,31.799999,208400
717,10/24/2016,32.099998,220600
718,10/25/2016,31.6,218200
719,10/26/2016,31.700001,264600
720,10/27/2016,31.450001,175700
721,10/28/2016,31.35,210900
722,10/31/2016,31.450001,210300
723,11/1/2016,30.700001,223200
724,11/2/2016,30.6,236500
725,11/3/2016,30.799999,223100
726,11/4/2016,31.299999,250000
727,11/7/2016,32.099998,202600
728,11/8/2016,32.25,400000
729,11/9/2016,33.400002,451500
730,11/10/2016,33.400002,308800
731,11/11/2016,34.5,635600
732,11/14/2016,34.5,312900
733,11/15/2016,34.549999,409500
734,11/16/2016,34.5,504100
735,11/17/2016,35.5,411100
736,11/18/2016,35.049999,278100
737,11/21/2016,34.75,315900
738,11/22/2016,34.700001,284500
739,11/23/2016,34.900002,231100
740,11/25/2016,34.950001,188100
741,11/28/2016,33.900002,192700
742,11/29/2016,34.549999,463800
743,11/30/2016,33.950001,277100
744,12/1/2016,33.5,523300
745,12/2/2016,32.25,528600
746,12/5/2016,33.099998,235500
747,12/6/2016,33.799999,376500
748,12/7/2016,32.650002,787600
749,12/8/2016,32.099998,956100
750,12/9/2016,32.599998,545200
751,12/12/2016,32.349998,536400
752,12/13/2016,32.0,408200
753,12/14/2016,31.75,391000
754,12/15/2016,32.0,432100
755,12/16/2016,31.9,511600
756,12/19/2016,33.200001,477000
757,12/20/2016,33.450001,713800
758,12/21/2016,34.700001,816600
759,12/22/2016,35.099998,881100
760,12/23/2016,35.299999,489700
761,12/27/2016,35.450001,348300
762,12/28/2016,34.549999,511400
763,12/29/2016,34.200001,561900
764,12/30/2016,33.650002,378000
765,1/3/2017,34.75,766100
766,1/4/2017,34.200001,547900
767,1/5/2017,34.0,443200
768,1/6/2017,33.799999,336700
769,1/9/2017,33.299999,415100
770,1/10/2017,34.150002,705100
771,1/11/2017,34.299999,209400
772,1/12/2017,34.0,191300
773,1/13/2017,34.25,180200
774,1/17/2017,33.900002,181400
775,1/18/2017,33.799999,252300
776,1/19/2017,33.900002,213700
777,1/20/2017,34.299999,320300
778,1/23/2017,34.099998,502200
779,1/24/2017,34.299999,330700
780,1/25/2017,34.150002,303400
781,1/26/2017,34.25,338600
782,1/27/2017,34.0,299900
783,1/30/2017,34.150002,391400
784,1/31/2017,33.75,452800
785,2/1/2017,33.0,886200
786,2/2/2017,33.049999,437600
787,2/3/2017,32.900002,238500
788,2/6/2017,32.650002,246300
789,2/7/2017,32.5,280600
790,2/8/2017,31.049999,12420500
791,2/9/2017,31.0,2684400
792,2/10/2017,31.35,3131700
793,2/13/2017,31.35,1420100
794,2/14/2017,31.4,1196100
795,2/15/2017,31.5,951200
796,2/16/2017,31.25,691200
797,2/17/2017,31.200001,1660300
798,2/21/2017,30.85,1199900
799,2/22/2017,31.35,1540500
800,2/23/2017,31.35,1276800
801,2/24/2017,31.4,1136500
802,2/27/2017,31.450001,1773100
803,2/28/2017,31.35,3963500
804,3/1/2017,30.4,3872500
805,3/2/2017,29.75,1812000
806,3/3/2017,29.4,2638700
807,3/6/2017,29.299999,1125400
808,3/7/2017,29.450001,1231200
809,3/8/2017,29.549999,1057700
810,3/9/2017,29.549999,1118000
811,3/10/2017,30.15,1483200
812,3/13/2017,30.4,1909100
813,3/14/2017,30.549999,1575700
814,3/15/2017,30.1,1187700
